puuid,leaguePoints,rank,wins,losses,veteran,inactive,freshBlood,hotStreak,region,league
1kFQoQ9L7MbhSTuhLBvPYOVbYLtCtMowhLSFfD9wJ8S71xx8KDoJko7Y-NpCipJSmMkXsChEmQqeCg,1096,I,128,110,True,False,False,False,tw2,challenger
MW9EFINgZTQjzUsrIYf3dLwgDrT-GzXQKFfdeLxEV8xVWHyN89D8VC8gh26KQAnCphSepsv-1e8I6w,1095,I,238,201,True,False,False,False,tw2,challenger
suqZ99qKonPFsZtC7NTHHuX-QsMUuPrUxOEZFMSWQ0E5Re5N24O6A3q7BGM9ScQGFun02LZX1O3zeA,1090,I,104,56,False,False,False,True,tw2,challenger
exmuSGQT_9JWqNHxgnz6XDQht-shUX69jN2TQaXDYJaW5UwLvnOaMwyx_au1E1gDrvsbqhZxvN_3OQ,1075,I,64,34,False,False,False,False,tw2,challenger
_3QtHBJ_sK58fruwuMR9xAN1QXjsag-myz2GvLmQPxzK9jH1GkrPbnYwNVjv7NcAvHxzMT45PpzZEw,1062,I,291,239,False,False,False,False,tw2,challenger
FczGkSRRxDo5grPuCBKsFo90xSIuMFvXLECtgfW_ses4TaolvgHjZ0_f30IXSm2jTsgtnS5H7BI1LA,1061,I,104,43,False,False,False,False,tw2,challenger
NupobmrqKcYEO8K-u83Kz9Vsx_BX4S2KPWaYs4OdhWkbClu0gWZZWRz50FV101QoItPHIuGho8tRsw,1049,I,86,59,False,False,False,True,tw2,challenger
jMotsFSyDodykNmiKv0pulafWkNtos4sijoA1im5q0928RipbhQAuW36box52JjD3iqce7GzllAOig,1032,I,70,36,False,False,False,False,tw2,challenger
i1oTfI0EnseWyJTUwxOevmKNvtCwZVOX_WTMbSp9xO3EIVg75cjoxm1w3XSdlpgbaofKWQ78K9S-Mw,1023,I,122,101,True,False,False,False,tw2,challenger
TRtvuUgD082DVR6aX5CJgNk1zgUEq8Q_CFYqYsIYj8hKQI88EHco6Ee19gby75xpKZ7GL31mWfNMtQ,1021,I,200,170,True,False,False,False,tw2,challenger
P1Uc_Qk5m2DDm8l1HsPWrMkjtv48bAXDHA_bN0QQ0Q0G1EjPS60dDWcjLvMdqK03xf4s_W2Plzdgzw,1017,I,167,143,False,False,False,False,tw2,challenger
BlXLKlV8SL50daEty_-kG-0_nhoUFwAdeCyGbFh6K3Viqz5VAHZIFBVFLbFPwLYU6FQz_HIJ_e1D9g,1013,I,77,49,False,False,False,False,tw2,challenger
4dV9hZ9Lu5x-S6Yuzk6ep9YYTAk1cL4kLlZjp8sPvlDJqGNy9I3_WQbpxiz-wU8-rf-PI2FWC5tYMQ,1009,I,114,90,True,False,False,False,tw2,challenger
R26EuFxR2Z_Sj6zSvcalhkDFiQn8zCRczd4BfkOCAItxHARGdCsNzE9WAiNmO-JTHWCctPoAGQXorA,1004,I,189,152,True,False,False,True,tw2,challenger
TTvth_6lrscNQbigBnqHF5CDYlxnPYYfjGD6SqiUanUoOWgppsSHmXblwOLXMatWCyo4Iw33on8JAg,1003,I,112,85,True,False,False,True,tw2,challenger
37n5XQ7ntwUwV066bAWljR3PoZAZKsy7aObGFDwp4ho6WjinhJ4auiwWyimWbG_Evo4i6jRIis7fwA,1000,I,91,54,False,False,False,False,tw2,challenger
SZF8bXlsnJSoLK8n7pHB_6cLEw0Ur-nqw8PgfSkWKe2vw3A9xD8BqJZDh_SYKVCB1udxz5cbeoB5ug,996,I,101,76,False,False,False,False,tw2,challenger
rbUPsMzurCzvsX3yMpdjxgzU3NiVUDQf_CyB2bdGwdJ__wgQ_7arfUlsbwF5KsauNZn6yX9bnkyi_g,990,I,116,86,True,False,False,False,tw2,challenger
Jk2ScLqXqg_0gINAkENFGjiKaxbpnbvBGkMcKCdtG1h-dF69NoDSKOogNwcmmULjMYfb5A_t4tNJ2g,990,I,77,45,False,False,False,False,tw2,challenger
uDKPEi9KrC7fQZkSV72oFY1k85oI0cRAEBD1lMCNDELRKBlTt45rCfM3IgqevWQVxuuKuyZtBpQZyw,972,I,74,42,False,False,False,False,tw2,challenger
4tin9t6QhdVrV83_MXbYwYx1UY2ziAom_cy4a7p2Lxuv4H4bmJk5gx_b1TgmYtqnItlyfJkxirOS_Q,968,I,100,65,False,False,False,False,tw2,challenger
3aYZDzdHLS1v7IHxvvMXgQ1nGT0Psn_B0-j8dFrPm0P5m8RUZQ67DmDPtGf3m37Kp54sRQ9d-BR_qA,966,I,176,131,True,False,False,False,tw2,challenger
OTsQATzJmJj17ExAmqpIzrMpA0KhR9OR_KgHTnK3T4Im8ZE2AmXOetFhOny8Q29ueoCIIiYvXvSlgQ,960,I,121,95,False,False,False,False,tw2,challenger
kqyYtopgpWDnapBiA_uoiTjDmiHa5K_s66eu3A2AG-B-3QYfJvgFwbnhrRYF3JDZ5i_SHB4O2Fg4Rg,950,I,137,119,True,False,False,False,tw2,challenger
rYvXmhLLHACbSo8QO5ileaQYJvTtrITNdhiVHno3t_vqRncY9BqBGhLg6J0yZNNDlNdeZm_2EmLzxw,950,I,70,53,False,False,False,False,tw2,challenger
ge5n9NfwiWv34nhhL4MuK_L-7nknUANDGKBMgUmjyDYfbtetu8C-GJjNnAxRf-JxKLZaquieS2wIIA,940,I,179,151,True,False,False,False,tw2,challenger
jjJMaF53zMoFQxTGWZcb2L7sZBFfYIDAJOsc-Nl4J6V37RyXwYsqvYGUkrDT3qk1cZ0J-JphM7PyYQ,939,I,64,34,False,False,False,False,tw2,challenger
ZPRalgX3VkApnqnMZ8bHnsKXEdKMnquNezKsymEYOXb16q9kQ5YzSoP7nsil-3FeCt-07Vo60xqIqg,933,I,104,86,False,False,False,False,tw2,challenger
ZfxV_MmpvsKW7UaTsHWNw59VBj6v5ewCCQTMG-3Ff_E2Xb_397TGNqWV6cMIws0BqNk_Fy8oLUb7Dg,931,I,110,67,False,False,False,False,tw2,challenger
89qJZS17JhStz4h28BDQAuc_vmq3LtUm9IMuvxtKmLyEAukxwQxvuVlRix2pjD-9swaHj1XUtBFkyA,920,I,85,67,False,False,False,False,tw2,challenger
i_bgL9EicYYNge0XuFZF_SaDrxwg2JRPBhc5JvishuON4kN6mT66g_SD9CFhsCJakyNFofoqQBBRmA,917,I,210,190,True,False,False,False,tw2,challenger
BZkgEnTFm8upZSSrN-gvSjxRzpJY3V34od-7EBSjYHHVHPMkg07RpofWROMwfVcivgjDh7R1sF5FNg,917,I,84,61,False,False,False,False,tw2,challenger
AJFrXF0AvjzbflmATf88Vh-2CyTtnfhsQwyB2HOnQbVgmqF6BAW5oJ0FB4YeAKATfDZbfFEhymRfFg,913,I,90,54,False,False,False,False,tw2,challenger
FDWI3FqcuBuw8SZw3wxb0Gpm9b2JTx46sgHK7Bz0BrE92g7MqckTCQL9itzcWGNB8L7ZpbNv-2JeTA,908,I,60,28,False,False,False,False,tw2,challenger
wRPKmPOPZ7PQ5k6e8RllI_XoMHApNgSGua_FKI7V-Kr-vc8fopF8ADUx68zoRmplgA7v5KZgqX4DOQ,905,I,194,165,True,False,False,False,tw2,challenger
4BxmLM4WnENrtpbDW7DLipeInGxWoO7n4rLz17VU3ZdaRUVmlCtLvmtvgnSuihgXTY7hCpg25DuMqA,904,I,94,71,False,False,False,False,tw2,challenger
7LJOfb72AVavKQiWuQbljOUVnCpPphSwSOMo51mnnxMIpsaeWWLZuhOpHCPH16TvGPASzHZPwlp4qw,903,I,119,90,False,False,False,False,tw2,challenger
ggoKGS3pb1wjKjogmf1zzyZbvokaiBbDvoHrQVPQwXwiGg7g4FmWTu2C0Z_iWMDCq-MyzlyXcNud0g,903,I,79,57,False,False,False,False,tw2,challenger
Y_HjFQhyQ6w6qlGSEOeE2dwJZoRCnXk1vx9XGACoM_tYwqC2gd81bqcrStEaCuz_ljrDrj2uOKoGog,888,I,132,108,True,False,False,False,tw2,challenger
9s4aYdOmtNb1AoGTWa7B4aWf8M_A7gUQ-fxykcps8Lt_PRBQYKUhPWaUNjAuZ78kpZmubPAmNebX2w,887,I,136,110,True,False,False,False,tw2,challenger
coKvA8PMuw8u4ojP39FSABVY1H2Vtr_vK_qPMlnuooipco12fusxQf0YFQC44gNtqDT_in-ZAZMkvQ,881,I,128,108,True,False,False,False,tw2,challenger
3X3E4eN27paXRxOiUHYgPScBDemWvzwJLAAA_zdWNyTnoCCaBIccncbQ3u4bWAqL8gFNXkOIno2Xow,881,I,113,81,False,False,False,False,tw2,challenger
OShTsV4uQW4j_SAofsAbrFD81jhRaf0D2dTMT2evRrg2JbuNbPxsvG6mwWGA3O4jWz80TdwcgZ0L0g,877,I,82,50,False,False,False,False,tw2,challenger
ZioqVh8zcVjFp3uk0vfWcVikbrP_40mzW4rIvSiOeFYqU8PvlflsPw61s7y_HAeIL3WX7JpwK9Y37w,875,I,114,95,True,False,False,False,tw2,challenger
P172TTGANDAlK_tpP_3fr5SvXky9zSzqUmR7T6Kx9N4w6jVNojoWb2Ypv7gBVyC1rdaBHUUh6Z_MHA,870,I,154,143,True,False,False,False,tw2,challenger
AeC8jsULpc7de5t2wUzarKEfqrKqvxMnJ0BEIdU2GRoZnqznqmPSPB6U4tmErUpgjFfv_tojuelURw,861,I,112,95,True,False,False,False,tw2,challenger
234sLZY5Vxfv7iD7-bG3HoN_TnQ5elL3n96rIJreJ9E6D9eF1wSwmyjS6iRYAkb6aPna6-vQPCf0Hg,858,I,58,36,False,False,False,False,tw2,challenger
2CLVf5690_5902PEo_8z93zPvWKdsBLS7S4h8bbJR-KbgFG2Y48s1kaxKmSyGW9AF8SbPuYyc7N5wg,856,I,147,110,True,False,False,False,tw2,challenger
dFjeyL-ACCZ7kwfinzUFzSIpyC7ANU8ARmAE2PS87Qci4zBm3a4FJGY6IU4OVU5FWNyAjlXzMWuFbA,856,I,116,87,False,False,False,False,tw2,challenger
mj7_PpgQcdUIevrFMwxENA2JeYiIiYQ2cMS3FV8cCpk4cs-NxbH_21Ya_hiFkLt77I5x8I7x_-ZsTg,847,I,61,31,False,False,False,False,tw2,challenger
IEPmr-I3koGRpSk3WmvOnAFqtfLeKNoMLwGVdVG_68HO_yTQtzs52dPmcFMbzJzY3dXXlpoi8HCkIw,846,I,60,36,False,False,False,False,tw2,challenger
aDpV8KGvCsNcBVauj3CFIDPpyupJoj9P0WGEzWLom7zK15vjzokgNlGjLYfcOGbODSS18dOu8sb_1g,845,I,231,202,True,False,False,False,tw2,challenger
l7NmNU3aOeG1qULlfIpEkmmCZFN9IG6GJkYpSiKSbNXzjZlTfEq1Vwaj_dt2K1o8CLeMGHRw0F_WlQ,841,I,113,94,False,False,False,True,tw2,challenger
jPzATRhwREHLwtDdG-Usive9CcnqFkYxVU5P7kkM7YgSk0p9-0wdEnswjyEeQjxKntYgDotPcpTXmQ,834,I,71,49,False,False,False,False,tw2,challenger
t6gpeU7ADr2YQUXCSXDgbLRH0JTgmqYRgMSJVw6bRVUXbUAaQ7QjBwiG6d8LaqELhOOKLj28kCd1Sw,832,I,71,58,False,False,False,False,tw2,challenger
4a9lnsUqjFo6GzJPf7PdCA8GKkBZNpbM7VAWvIPLTxYIN1DvDwziUZVIdY8-8PqNrkKVYwbqhKDpPQ,831,I,114,96,True,False,False,False,tw2,challenger
_IUAYR6r0Dc3j8LVnEokJUhz-hIGM3GtlEsULsl-XG74-FhbLXOGPlBethyVAeglwpQnzm7x-dQp_A,830,I,115,93,False,False,False,False,tw2,challenger
3_T8L2Mmq1VE2xSM0p8Ii0PDdSjPPOER4HdEar2pk3h-kremnXURHx1T8YjabmJNaFwn30Q_LATnRQ,830,I,113,96,False,False,False,False,tw2,challenger
yALKnBfFDw6Sv6kfHTmvHw7_IUKkqwUCkRinR4m3cqyraZN8FXOT_jiLrPE8Dq8hXaHT8ylE7R-lBQ,829,I,96,66,False,False,False,True,tw2,challenger
jnfrLQxpawj1-wHvFX04JuDV8l39yBSH-aYGttDoJU1b_ZQPun6_0-t42lRjY5zgceIrIZBIcCi4DQ,827,I,155,140,False,False,False,False,tw2,challenger
N8fd8a_H2xg_-_OwaCbUJy_hKv3PxZzmzdGSmGoUZaGXd6_Q43MxKVDMuTvKol_-ykNpVWMkXZEL_g,825,I,288,286,True,False,False,False,tw2,challenger
DWv65Ka_Gui1ZfbSbeewnPveIRmpUG9xR9zCrQqiMtm2mpK87eDAGnQrpZOEXPCHQzcP_TFIjwH_Ew,821,I,128,111,True,False,False,False,tw2,challenger
03pQUsOeYOXuuW87dlKLEGZQNZkD_zCWzlSFaz1ZQLmeA7Lkwd_1DQAaODYZJpt3YKAkYqMOMPd_HQ,817,I,97,61,False,False,False,False,tw2,challenger
PX8SiQYmdnHKZN61G8DdRvp373JJOJKafhC9RGhzFHPkYPL3Ot_Zz56pi_ZJDI5cJ17MLXd5R8hDpw,814,I,104,85,False,False,False,False,tw2,challenger
qNCPhGJH84WxI_Skodm79a-JYk8G6SdPfSKxzGXEiCe35p90WzI9WiDiYgOmVxo-7m7X2kNhNVWqeg,810,I,156,130,False,False,False,False,tw2,challenger
OTSOSM_KBxMiMFi1wx7SmZ351IntwKpQXfZbutP7bTBVcacgAJ5LhDaYIoPlJoKz-p3GijweRxSWig,805,I,101,77,False,False,False,False,tw2,challenger
V481mt5kXd6zpFmCmgOvtkvXtb271_UC_iFdADWVdYRzPPcFE541r28NMzfG1xblFSUPtrBQ8FJI3A,804,I,163,148,True,False,False,False,tw2,challenger
RMpIhJRvKGAzCwZMfbrT7CFhA3M2O2c6f8aP-WWrHtjKwggb1t2_VpsfrPVIr1IBVGAG71fybVvm4g,803,I,194,174,True,False,False,False,tw2,challenger
PdCfMEZj_WqjeKYZ_unLGAFZlcvs2HVyd5sHrqN20WUxR-5DPI3Nz166XSrRSeiaVdOsuRCBukoz2w,803,I,94,74,False,False,True,True,tw2,challenger
fyamKtC-QqzZfYpCxjX7t8iKI2ngaVs98uXCJlPQwRgVwJHqlkJ55gW58dbwT1SrFTJCCuZ8LeQKbQ,802,I,163,106,False,False,False,True,tw2,challenger
BqF-dn3Q45-NFe5By6hTGN89qanYQilS6Wwha1DkZiKAintlmpbuItj_CmAVgtyCFMPCleK6klUDhA,801,I,144,134,False,False,False,True,tw2,challenger
enOv6Y0Lsu5hcm95vTJVUbM2mLE2pgEPTTUOy-SHw-B4YvkFrVXMJ_JR0k1iTZDOBMrY5MpgHv_hBQ,800,I,77,58,False,False,False,False,tw2,challenger
HG0V9o2JIm5yge5uPZjOvnSUbb7cliJOhjTYBO9_VKu30Qu3K4RbsrbzfNB0ll0bBmqoxIwuo_wCWA,793,I,184,154,True,False,False,False,tw2,challenger
DYNrvUphyoKilntRFv0yyIoZgK88pYK6mye3WCuZIk3WOMIGOBQLbmYx8DxfR1gUU8wQRJF1A0G9-g,793,I,132,110,False,False,False,True,tw2,challenger
NXRGJf7qjfg8H06HTzJRpBx1eje8b8Ui_4nrrh-RDVFnxCEZtAY3vFEWKsm161f83fDbkQQ4t6uGCQ,793,I,117,91,False,False,False,True,tw2,challenger
w4oJBKwIEFu-uWiBqdI9zZ59QA-HhRqVln-KaPgopPVCQ24Ep_gNVBmHva0XdYcLGJIYftQ9Ezo2yw,790,I,159,138,True,False,False,False,tw2,challenger
ZSvIR6oDU2z8ihW-kgAQGxfZ-aNxCggsdDB3IqwmYDieNSav3vV1lO_caWp63ieiW4Ff-E0IHqqzDw,790,I,125,114,False,False,False,False,tw2,challenger
eCnF2tbWmc7QVtdRdp068GrX5wqVVlVCTDQJf-dmyFrv0-QUc4qgr1PKBwNAmnNw2mKjAZzpjrANOA,789,I,71,47,False,False,False,False,tw2,challenger
uDzmSuXVrt6gvISnNMY6nwM71h8Ey1fQWuSqvGsnRd-HSLbsOEFeAbFYlwQM-SRJJcYFoUv5TcwY6w,788,I,163,144,True,False,False,False,tw2,challenger
dfhKX5yPcCfSQE_UA2Me-4X6RPR8__EJcylB9FWvmRSMWtINvrmx75GJDenSC47rbMOiz2565X8Enw,785,I,57,39,False,False,True,False,tw2,challenger
eoo6FaI3RpGffjtiDFXMzCEFnFxDdr6Ul27lfY-m7oAiZ161D0S6JylAfQ1FxpfqaGYZ1I5lwllXew,772,I,112,98,False,False,False,False,tw2,challenger
V892Ev8dYg9RQQmDjHMyfFLo7D2URGyF1KXbbHbtqcPHlx7YHijS4ZCMOK5r6F9fCDvGbsbL-pI_yA,771,I,86,65,False,False,False,False,tw2,challenger
dHC2YFyIn4o1vEHsYp2Of1y0kKWt42q65SL2iWZhY8RM-pVwmtbrReupxFyvfHAvvgVvlRXlHADsyA,770,I,113,91,True,False,False,False,tw2,challenger
jrgY5C6NxAx0gRy6lj7XH20nG6mvSiFwVsIzw8Y2q_Fy8-QbD4dp7RmfQDWI7MpI40RoGaezXNLAag,768,I,62,29,False,False,False,False,tw2,challenger
T2h5Hzq4IehzqibzIKz8gODeU4ICxNK9Z29ZVvE-KuMXqvzcoYeqYDtSTxyD5Tq_juy4bZobiu0T9g,767,I,86,68,False,False,False,False,tw2,challenger
YTEB9Y6me9_JHHR85_ID3kVr1pFY4geiQDfxrm5UkZy-OQCVptN-6CqxqfWDhW3mI1wGWWmzSIgQEg,766,I,125,108,False,False,False,False,tw2,challenger
6uQ5dN63uXMQAcMUMBax267Yz8UPrIt7EneVpPkReT3bZ6_GQAwD9R79cDxG7t5NseQfP8twT-W-Og,761,I,75,50,False,False,False,False,tw2,challenger
PMththJ9uRSADh3LNDBKy_q51X_Q05ap_fAfhJyg8S8e5QkHBGO6gupUZmfLhahkWN0osH5JnFGnXg,761,I,72,49,False,False,False,False,tw2,challenger
XX1uIQbBu5ef6fIxvpQJ7E-PLiDcshjb4avIiCuyHTlpcPuOfgpGuc7zmpfA5Ttqi3pnLUfgFyRVXA,760,I,95,44,False,False,False,False,tw2,challenger
XaXdZKNt-s0b258LNDQmNhMqV-oC6CyCN_ciDxd_7d0z3CXP-S69CSbHbjDUHX2_N7T3NJFHRZWOgw,758,I,100,82,True,False,False,False,tw2,challenger
aoIGy3-fKdqzn-0KSyclaV_lxgAbI97LgbO5svBJ76SSNXLwNuw_47gguGx-gxPZFTHUY-0XiT51aQ,757,I,83,64,False,False,False,False,tw2,challenger
j7zK0XBHpybjTNIqCGK7XZ1i8bl56DSQZpnQhtr76OzJmhwEGzstpmNJ2sJKU-8iK4A_wVgVH54cIQ,755,I,68,45,False,False,False,False,tw2,challenger
zs9fWoNq4UmLa5kiFFa9rOEFqLg9e9NtwqSymuHBr165rJSMerpFd3fRqaoIBMlVwIYUV9NlrYH6bA,751,I,123,102,False,False,False,True,tw2,challenger
C04SyPmiYNy0aIdw5l-hfdskSTmYoTPaeOVaWo81zgB9RY3ltNv4nw5i4gnOG7lHmw_V9tzg8Ihfzg,748,I,75,51,False,False,False,True,tw2,challenger
QpAFvo2Gyk_1qFgHrVUD--bnU5z3dAnU-s9fVqw1ixzaFIBviPU5416Ko1EQ2UEs3_DtoIq6UahNEw,748,I,72,47,False,False,False,False,tw2,challenger
7UsZDShgjYhUGalPagZxRJHxZB-KXciJ5ivXR1c7sVB6dMv1xie26mWFA3hOE0QZDm_QT4iQ3SWJXA,747,I,67,47,False,False,False,False,tw2,challenger
FCYoUns5Xe2Pm8hck3G9gqVyxXrRe7OrduX5-98BLDlQXh-pnBqzgKQpgSuN75U09jSc2ufgJwmhjQ,745,I,68,55,False,False,False,True,tw2,challenger
uyUticVTbvbZQw5mc7GHydVI4m5U8kYSmAOezzhU1BmtJIVP4ijIt6Z6hiadytrYo61J-QcMnPusLw,743,I,140,121,True,False,False,False,tw2,challenger
C1roUCScyiVQXmhjhRDK97l-sDMmywGjkYoXaz_I73kI1q2aDIGLqfwwEUZuw0-VKDcS3_8mbO2JEA,742,I,137,134,False,False,False,False,tw2,challenger
BLyuRlDPMjjYee1Fusd1_pdG8FyCIWj_ANB1fQA638EdGPh8tk3z-xKzHesLkMPQQTpnhfzvML6O4g,740,I,102,88,False,False,False,False,tw2,challenger
IAD23gLZLAvr8HA9TEnY3_NCMzgLKeqzRG9LwBg2By7u5eB0HiSvYYZyoVgaNE94YBLmWshm9WziSA,738,I,120,113,False,False,False,True,tw2,challenger
hP3snC8UyO8ye2Q7anVOfNIdePXpoL2hPmNdCkrR8_v8p7pxx1H6rF6PEYsoWD0l5a4HeB_u-CABhA,736,I,149,134,False,False,True,False,tw2,challenger
8nDGkifVKhWCC2o1nSJmz4kj1jnzoHwClQjPo8RESH9ZJLqX8A0TGR9kMUNJrveb3UFwTLAe-CFnLA,736,I,93,72,False,False,True,False,tw2,challenger
nUqbYde4IvckI_NqmZOWPIr_RPhrFgI6X58mCf6Z_hqj7HLN4mAGM57gSj4pxGWZv7r_m6lFGC7BWQ,735,I,82,47,False,False,False,False,tw2,challenger
CGBexA4QunCyg0WH823JiFYksS4F-w-rtIHlQWbVQF5XMD3MUUzCsvBFSrnac5eZO0bcihPkwCw2QA,734,I,82,72,False,False,False,True,tw2,challenger
S8qqnbyKNxxVeYYBvbqUzk6ZC5ssJpRrGvsP2KauJixF5LAFlBxXU-A43bs69m3w3W_1hTgPQEnHvA,730,I,304,269,True,False,False,False,tw2,challenger
Du6EiNhiAa9Ts9DYsiB4g_0OoQCNZiUhXCsabVorbN9YbtbKFmnf9hTckF6nLqMDOB-giHyn6VxUMg,729,I,60,25,False,False,False,False,tw2,challenger
TC1oQcCHS0a2ujG7MA_RCtLvyeMj36r-qiFENFlN9u_cnXbtQ1-fjujELi1_4lmJxK0hxSnNp3NHYA,728,I,231,203,True,False,False,False,tw2,challenger
rR0fKqSzevXcHm_MMFoeQ0-qTTQKCYPjIFXaSct0p6JIvCduppbuuaAUcZ56A6z-OEx-eaLUqm_rRQ,728,I,133,96,False,False,True,False,tw2,challenger
_2iJcmqQXBJMdn8kUFGsPrxz53T4FwPGYnixpIaM2q61BvXH5hvBok2gDoAuUVWWJvBAbX4Qj7Nk8A,726,I,150,136,False,False,False,False,tw2,challenger
96mZHhouGL59R8gxww_VCz8siCFJF9MNfpwHa-ZgWbCrnZYmXeDr-MxN03pPjHcMmSBp5ndQACRjvQ,721,I,90,67,False,False,False,False,tw2,challenger
lJu3vO8eMV1ZCWv52lq7rlOoaERg3Ox22qyhwNyg5_jgISbsDbxG_LKmxiMCtpEusVrSXk7qMmrsIg,721,I,49,25,False,False,False,False,tw2,challenger
ViZDS19aGMKKNRgMBsjjd_OT4DO8wRpKMEHpZxkIIL_YT0-_QMzo_38_JS1IHj2N8avV2VUH4ZhcJw,720,I,91,69,False,False,True,True,tw2,challenger
k7i0eWGha7u2c3ZSntncZRTiCdKxbzm5jPtYWEAyTBZdM4ckbDZBmxoM2QcjwHg6dVxWpA3RT_E_3g,717,I,114,89,False,False,False,False,tw2,challenger
jQtbHQre6msWVBf8tPoHL-0TtK0ZegEs1ETji5Db1cGTU70pIPB70huFRIYlbSi43E7qNFjfQGnXwg,716,I,55,32,False,False,False,False,tw2,challenger
T_xKgTy4-CBAaLyDFk78BvgkzvJ-faWOxKWjquTlFMvZIXGzQssay8LO5-Wb7ORgfCtpwEO2qBw0MQ,714,I,101,79,False,False,False,False,tw2,challenger
dZzKYtKT2E_jhlkC9mpwY1UNv1oZoZQ4J0777CgxHra81QIZbg2rbSd6RjG9zyOxj_VltWJI71vknw,714,I,93,67,False,False,False,False,tw2,challenger
EClZQEHc4PiIxQztotkAF9lfhBnwL6sKHstX4Q-dWIDfYme9koav4-7vrWDjLJkNCt5Hz1_xNWnyPA,712,I,138,114,True,False,False,False,tw2,challenger
GmL_vRE_ggpmvGOt9hvkSpMfMmzg1-lwoss7NwtFmg5tHzzVoa8wldz0FCt2BkLRHzwFnqXiKlvCwQ,712,I,91,79,False,False,False,False,tw2,challenger
U3pkbwjl8M4x4EHyxydCi36cw50RhBUdNnbhxsxnWdbgff7-qDNdaYUq-9hq3PGFhfrKIkzjWZtCuA,710,I,105,100,False,False,False,False,tw2,challenger
w-OeglMMQX3QYOG_D_Fm6srbRey0qHPv4SJYJ9MoD4UEpMcCCea8SH1bhIkEfLqi_VeRbH7oO1AkSg,708,I,64,34,False,False,False,False,tw2,challenger
fRbah0N9hA_sDRT6XxvlQCmPcAAlS9nqYeW6JXkT_vCgXaX-THeSDX0vn9nXWpz-B7ROOW5Q2zObxg,706,I,101,89,False,False,False,False,tw2,challenger
AVL2h9apw3k2joK1rc4cNx_KylcQyCyqW974GKlDshmavYphA9OZLb74IEab3oCwWWRYWPfz2HJV8w,706,I,59,42,False,False,False,False,tw2,challenger
NqpOCcp3v5uOPQnz13NkNb2Xp80ec3GQjm1H_9OwIE6YA9bN9e83o_K7JVdW-kXRk3JyYschp4wN4g,704,I,99,71,False,False,False,False,tw2,challenger
1HWtVAexnWoykQ_AlNjRgqlu4tZA3C3VYk1LqET5E3FPjdSztksyfLELToAf5wD7sif48SlV1fyOSg,704,I,98,75,False,False,False,False,tw2,challenger
Zub7V8z2E_eMM_ADG-O-0p_iichyQW9lg1Ykkq2EDd-bjrRzVomMkG18SKSiWMf0KrAuu5DlyfZa9Q,703,I,86,68,False,False,True,False,tw2,challenger
2McEv0ZGEiN03EG9kqF2WxDTzunZUfGdnK6g5GULbWl26r7K6ABrDPVAz2AfQahhLrGN5jx11x7Qvw,700,I,63,47,False,False,False,False,tw2,challenger
pWBP4Gd5kSWeGbMyaNkD-RohegVUSSaFjk8hZu_l81Uloxh9pZjTqtQa73ktDBt3XDryW26YD5OiUg,699,I,116,97,False,False,False,True,tw2,challenger
eFRp_mIze1E0Ki7cVyT_fAd_MKGGHB2KhSW1YG-XUo6eURbpGui4v4NBd7am6P8JxeKPqD2ARVpsIg,690,I,72,50,False,False,True,False,tw2,challenger
To4hcrC6g6O4MYIAk5GGu2pl1BeFcBpvSocRWqPmjZQuykF0BqwpisWwFuMSrkvTs3FRLCM63wfe0w,690,I,65,49,False,False,False,False,tw2,challenger
uUJUCIupnPnyRfnTtSIxJWi8_ZbONL20APXMB6H5tz_N-RRN1GgRlmxXhwy_iw3K7zl_WF2lPbwu2w,689,I,136,123,False,False,True,False,tw2,challenger
rmHszOHyeA-ZjOIi2w-11ioEZp3CgDwSDpajxTEs3iB_BhN-muqZ8w5nYQko7NH2nq1IoNdvH13u_g,689,I,72,56,False,False,False,False,tw2,challenger
ssDN2dwBDaTBgU1I-ESNfdIEm1d1W8eHrPRUmRf8nTVu7jGMt7TgvN3_8Uy47fTelP5ooNaSSCAsCg,688,I,112,99,False,False,False,False,tw2,challenger
dM2C2J7WPz8-wltgDyg1FxMJ_Y3Q9XHsRveXRLVZgPTvuxyAfSk0Yv_otZR0vTn1Ubu8JeUtVmwu_A,686,I,65,41,False,False,False,False,tw2,challenger
AVn6Q6G8U9J3Bp-jCUqXnK5y1xDdfDUm2Ny9727dvVOVE4VbFPOceFKrm5bk7l2ujgPIxt41K91tlg,684,I,109,96,False,False,True,False,tw2,challenger
Bz6laTZNwC495gViOWlKVnnmzzJXmQjSzIN386f3wiGjQsPgaRw5NuLcm0Fee-3m1DhQ1Kl2NYbIPA,684,I,108,81,False,False,True,True,tw2,challenger
Xryc_qK1O4ohAsQKyhXsK87F7v6I964H7zfa6QuEiI8l2ydMhn0JwKlfCwc9BphTFvOf_n764t8RsA,684,I,93,73,False,False,False,False,tw2,challenger
LAlzx1AFyjb8xYImFNr2M6Hth8Xb2fPPE9bUvrYpCqjkkMENvYeIFCr7XeSM5cHqyeNmODGlaRkdmA,684,I,71,57,False,False,True,False,tw2,challenger
jDAE-8iN5Fi-T1PkblEiEqmT4LUPM5bRSd_gSGeXBgedAv-U4xJTxubdPo1HlktusZpMyYWZZ2gb0w,683,I,167,157,False,False,False,True,tw2,challenger
eQjE6Lni3UZM2BnQUq_5_LffOMrmCaNfn0ZSxUzTbI3BZfNc6I0MX8EDpJqcz3vumseiDsC-mQY9uA,683,I,69,57,False,False,False,True,tw2,challenger
